ID,DescripcionItem,CantidadItem,Municipio,Latitud_Y,Longitud_X,tierras,base,concreto,PvF,areaPvF,areaConcreto,areaBase,areaTierras
210,Canalizacion tuberia en zona verde,96.7,SOPETRAN,6.50175023,-75.75118105,14.505,0.0,0.0,0.0,False,False,False,False
211,Canalizacion tuberia en adoquin,0.8,ENVIGADO,6.1695832,-75.56539988,0.08,0.04,0.02,0.0,True,True,True,True
212,Canalizacion tuberia en adoquin,45.0,SOPETRAN,6.50175023,-75.75118105,4.5,2.25,1.125,0.0,False,False,False,False
213,Canalizacion tuberia en adoquin,7.0,MEDELLIN,6.197347,-75.58731,0.7000000000000001,0.35,0.175,0.0,False,True,True,True
214,Canalizacion tuberia en destapado,13.0,MEDELLIN,6.247877,-75.634844,0.975,1.3,0.0,0.0,True,True,True,True
215,Canalizacion tuberia en destapado,57.0,MEDELLIN,6.22880271,-75.60334146,4.275,5.7,0.0,0.0,True,True,True,True
216,Canalizacion tuberia en destapado,5.284,GIRARDOTA,6.35873806,-75.46128216,0.3963,0.5284,0.0,0.0,True,False,False,False
217,Canalizacion tuberia en destapado,246.0,MEDELLIN,6.22880271,-75.60334146,18.45,24.6,0.0,0.0,True,True,True,True
218,Canalizacion tuberia en cuneta,259.28,EL RETIRO,6.083494,-75.51160267,25.928,12.964,6.481999999999999,0.0,True,True,True,False
219,Canalizacion tuberia en concreto,3.0,MEDELLIN,6.229365,-75.552789,0.2249999999999999,0.15,0.15,0.0,True,True,True,True
220,Canalizacion tuberia en concreto,8.0,MEDELLIN,6.247877,-75.634844,0.6,0.4,0.4,0.0,True,True,True,True
221,Canalizacion tuberia en concreto,9.0,ITAGUI,6.180397,-75.612167,0.6749999999999999,0.45,0.45,0.0,False,True,True,True
222,Canalizacion tuberia en concreto,11.2,ITAGUI,6.180397,-75.612167,0.84,0.5599999999999999,0.5599999999999999,0.0,False,True,True,True
223,Canalizacion tuberia en concreto,5.0,AMAGA,6.026654,-75.696049,0.375,0.25,0.25,0.0,False,False,False,False
224,Canalizacion tuberia en concreto,8.0,CONCORDIA,6.04803497,-75.90440226,0.6,0.4,0.4,0.0,False,False,False,False
225,Canalizacion tuberia en concreto,2.5,SAN CARLOS,6.190004,-74.992761,0.1875,0.125,0.125,0.0,False,False,False,False
226,Canalizacion tuberia en concreto,4.5,SANTA BARBARA,5.866862,-75.562104,0.3374999999999999,0.225,0.225,0.0,False,False,False,False
227,Canalizacion tuberia en concreto,6.5,SOPETRAN,6.50175023,-75.75118105,0.4875,0.325,0.325,0.0,False,False,False,False
228,Canalizacion tuberia en anden,1.0,BELLO,6.320066,-75.567322,0.075,0.05,0.025,0.0,True,True,True,True
229,Canalizacion tuberia en anden,1.0,BELLO,6.32562117,-75.55961059,0.075,0.05,0.025,0.0,True,True,True,True
230,Canalizacion tuberia en anden,1.0,BELLO,6.343773,-75.534561,0.075,0.05,0.025,0.0,True,True,True,False
231,Canalizacion tuberia en anden,1.0,BELLO,6.34653198,-75.57315475,0.075,0.05,0.025,0.0,True,True,True,False
232,Canalizacion tuberia en anden,1.0,BELLO,6.348107,-75.540268,0.075,0.05,0.025,0.0,True,True,True,False
233,Canalizacion tuberia en anden,1.0,BELLO,6.348587,-75.540217,0.075,0.05,0.025,0.0,True,True,True,False
234,Canalizacion tuberia en anden,1.0,BELLO,6.349142,-75.53883,0.075,0.05,0.025,0.0,True,True,True,False
235,Canalizacion tuberia en anden,1.0,BELLO,6.351378,-75.569419,0.075,0.05,0.025,0.0,True,True,True,False
236,Canalizacion tuberia en anden,1.0,COPACABANA,6.36245656,-75.49590047,0.075,0.05,0.025,0.0,True,True,True,False
237,Canalizacion tuberia en anden,1.0,MEDELLIN,6.247798,-75.575502,0.075,0.05,0.025,0.0,True,True,True,True
238,Canalizacion tuberia en anden,1.0,MEDELLIN,6.26656,-75.608407,0.075,0.05,0.025,0.0,True,True,True,True
239,Canalizacion tuberia en anden,1.0,MEDELLIN,6.278394,-75.582284,0.075,0.05,0.025,0.0,True,True,True,True
240,Canalizacion tuberia en anden,1.0,MEDELLIN,6.283734,-75.562588,0.075,0.05,0.025,0.0,True,True,True,True
241,Canalizacion tuberia en anden,1.0,SANTA ROSA DE OSOS,6.645252,-75.463384,0.075,0.05,0.025,0.0,False,False,False,False
242,Canalizacion tuberia en anden,2.0,MEDELLIN,6.197347,-75.58731,0.15,0.1,0.05,0.0,False,True,True,True
243,Canalizacion tuberia en anden,1.0,BARBOSA,6.43541,-75.328978,0.075,0.05,0.025,0.0,False,False,False,False
244,Canalizacion tuberia en anden,1.0,BARBOSA,6.43541878,-75.32900073,0.075,0.05,0.025,0.0,False,False,False,False
245,Canalizacion tuberia en anden,1.0,BARBOSA,6.435441,-75.328944,0.075,0.05,0.025,0.0,False,False,False,False
246,Canalizacion tuberia en anden,1.0,BELLO,6.318508,-75.553402,0.075,0.05,0.025,0.0,True,True,True,True
247,Canalizacion tuberia en anden,1.0,BELLO,6.32422862,-75.54857597,0.075,0.05,0.025,0.0,True,True,True,False
248,Canalizacion tuberia en anden,1.0,BELLO,6.33238106,-75.53887587,0.075,0.05,0.025,0.0,True,True,True,False
249,Canalizacion tuberia en anden,1.0,MEDELLIN,6.261350415,-75.588720285,0.075,0.05,0.025,0.0,True,True,True,True
250,Canalizacion tuberia en anden,1.0,MEDELLIN,6.285498,-75.610917,0.075,0.05,0.025,0.0,True,True,True,True
251,Canalizacion tuberia en anden,1.0,MEDELLIN,6.302594,-75.582064,0.075,0.05,0.025,0.0,True,True,True,True
252,Canalizacion tuberia en anden,1.0,SANTA ROSA DE OSOS,6.65170831,-75.46243724,0.075,0.05,0.025,0.0,False,False,False,False
253,Canalizacion tuberia en anden,1.0,SANTAFE DE ANTIOQUIA,6.55676434,-75.8311889,0.075,0.05,0.025,0.0,False,False,False,False
254,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.27321777,-75.61026245,0.03,0.0,0.0,0.0,True,True,True,True
255,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.27663037,-75.54015195,0.03,0.0,0.0,0.0,True,True,True,True
256,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.27990291,-75.59097755,0.03,0.0,0.0,0.0,True,True,True,True
257,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.285201,-75.540456,0.03,0.0,0.0,0.0,True,True,True,True
258,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.28668248,-75.53751743,0.03,0.0,0.0,0.0,True,True,True,True
259,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.28933329,-75.53924492,0.03,0.0,0.0,0.0,True,True,True,True
260,Canalizacion tuberia en zona verde,0.2,MEDELLIN,6.28936338,-75.53923067,0.03,0.0,0.0,0.0,True,True,True,True
261,Canalizacion tuberia en zona verde,0.3,BELLO,6.33854846,-75.57077078,0.045,0.0,0.0,0.0,True,True,True,True
262,Canalizacion tuberia en zona verde,0.3,BELLO,6.34625845,-75.53153674,0.045,0.0,0.0,0.0,True,True,True,False
263,Canalizacion tuberia en zona verde,0.3,COPACABANA,6.348005,-75.48505,0.045,0.0,0.0,0.0,True,True,True,False
264,Canalizacion tuberia en zona verde,0.3,COPACABANA,6.3612908,-75.49069685,0.045,0.0,0.0,0.0,True,True,True,False
265,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.22086305,-75.61226347,0.045,0.0,0.0,0.0,False,True,True,True
266,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.222172,-75.625278,0.045,0.0,0.0,0.0,False,True,True,True
267,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.224899,-75.62723,0.045,0.0,0.0,0.0,False,True,True,True
268,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.225475,-75.62671,0.045,0.0,0.0,0.0,False,True,True,True
269,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.25472958,-75.55742964,0.045,0.0,0.0,0.0,True,True,True,True
270,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.25562848,-75.54017793,0.045,0.0,0.0,0.0,True,True,True,True
271,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.27398301,-75.56249154,0.045,0.0,0.0,0.0,True,True,True,True
272,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.27680922,-75.54005432,0.045,0.0,0.0,0.0,True,True,True,True
273,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.28596062,-75.60462103,0.045,0.0,0.0,0.0,True,True,True,True
274,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.2872993,-75.54102719,0.045,0.0,0.0,0.0,True,True,True,True
275,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.2872993,-75.54102719,0.045,0.0,0.0,0.0,True,True,True,True
276,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.28773668,-75.53878481,0.045,0.0,0.0,0.0,True,True,True,True
277,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.2883183,-75.53948172,0.045,0.0,0.0,0.0,True,True,True,True
278,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.28835437,-75.5394839,0.045,0.0,0.0,0.0,True,True,True,True
279,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.288422,-75.53977,0.045,0.0,0.0,0.0,True,True,True,True
280,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.28908095,-75.53955708,0.045,0.0,0.0,0.0,True,True,True,True
281,Canalizacion tuberia en zona verde,0.3,MEDELLIN,6.28954391,-75.53914514,0.045,0.0,0.0,0.0,True,True,True,True
282,Canalizacion tuberia en zona verde,0.4,BARBOSA,6.434154,-75.337441,0.06,0.0,0.0,0.0,False,False,False,False
283,Canalizacion tuberia en zona verde,0.4,BELLO,6.33307,-75.537706,0.06,0.0,0.0,0.0,True,True,True,False
284,Canalizacion tuberia en zona verde,0.4,BELLO,6.34753708,-75.55973097,0.06,0.0,0.0,0.0,True,True,True,False
285,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.18022835,-75.65026661,0.06,0.0,0.0,0.0,False,False,False,True
286,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.221852,-75.622567,0.06,0.0,0.0,0.0,False,True,True,True
287,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.23157367,-75.5582612,0.06,0.0,0.0,0.0,True,True,True,True
288,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.234507,-75.525769,0.06,0.0,0.0,0.0,True,True,True,True
289,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.234588,-75.630315,0.06,0.0,0.0,0.0,False,True,True,True
290,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.24292087,-75.54448632,0.06,0.0,0.0,0.0,True,True,True,True
291,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.2504525,-75.55765122,0.06,0.0,0.0,0.0,True,True,True,True
292,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.25098413,-75.59685801,0.06,0.0,0.0,0.0,True,True,True,True
293,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.251461,-75.545917,0.06,0.0,0.0,0.0,True,True,True,True
294,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.25149103,-75.54592643,0.06,0.0,0.0,0.0,True,True,True,True
295,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.25216396,-75.54734363,0.06,0.0,0.0,0.0,True,True,True,True
296,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.27265517,-75.60902403,0.06,0.0,0.0,0.0,True,True,True,True
297,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.281023,-75.602799,0.06,0.0,0.0,0.0,True,True,True,True
298,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28620703,-75.53701191,0.06,0.0,0.0,0.0,True,True,True,True
299,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28747,-75.560943,0.06,0.0,0.0,0.0,True,True,True,True
300,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28776739,-75.59992566,0.06,0.0,0.0,0.0,True,True,True,True
301,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28822875,-75.53944678,0.06,0.0,0.0,0.0,True,True,True,True
302,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28864651,-75.54309704,0.06,0.0,0.0,0.0,True,True,True,True
303,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28928765,-75.53854649,0.06,0.0,0.0,0.0,True,True,True,True
304,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28940188,-75.53923976,0.06,0.0,0.0,0.0,True,True,True,True
305,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28950129,-75.53918159,0.06,0.0,0.0,0.0,True,True,True,True
306,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28970716,-75.53907256,0.06,0.0,0.0,0.0,True,True,True,True
307,Canalizacion tuberia en zona verde,0.4,MEDELLIN,6.28994106,-75.53853525,0.06,0.0,0.0,0.0,True,True,True,True
308,Canalizacion tuberia en zona verde,0.4,SABANETA,6.13665321,-75.60478102,0.06,0.0,0.0,0.0,False,False,False,True
309,Canalizacion tuberia en zona verde,0.45,MEDELLIN,6.279436,-75.537665,0.0675,0.0,0.0,0.0,True,True,True,True
310,Canalizacion tuberia en zona verde,0.5,BELLO,6.35130321,-75.55966811,0.075,0.0,0.0,0.0,True,True,True,False
311,Canalizacion tuberia en zona verde,0.5,ITAGUI,6.180822,-75.61277,0.075,0.0,0.0,0.0,False,True,True,True
312,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.174196,-75.651668,0.075,0.0,0.0,0.0,False,False,False,True
313,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.21835106,-75.5966814,0.075,0.0,0.0,0.0,True,True,True,True
314,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.221967,-75.622123,0.075,0.0,0.0,0.0,False,True,True,True
315,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.225012,-75.627386,0.075,0.0,0.0,0.0,False,True,True,True
316,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.22871226,-75.55399236,0.075,0.0,0.0,0.0,True,True,True,True
317,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.22893318,-75.55391053,0.075,0.0,0.0,0.0,True,True,True,True
318,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.25145197,-75.55702409,0.075,0.0,0.0,0.0,True,True,True,True
319,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.270659,-75.626461,0.075,0.0,0.0,0.0,True,True,True,True
320,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.285872,-75.607549,0.075,0.0,0.0,0.0,True,True,True,True
321,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.28942658,-75.53953512,0.075,0.0,0.0,0.0,True,True,True,True
322,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.29131395,-75.53833726,0.075,0.0,0.0,0.0,True,True,True,True
323,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.29820185,-75.54582299,0.075,0.0,0.0,0.0,True,True,True,True
324,Canalizacion tuberia en zona verde,0.5,MEDELLIN,6.30147372,-75.58579569,0.075,0.0,0.0,0.0,True,True,True,True
325,Canalizacion tuberia en zona verde,0.6,BELLO,6.30995104,-75.54598665,0.09,0.0,0.0,0.0,True,True,True,True
326,Canalizacion tuberia en zona verde,0.6,LA ESTRELLA,6.1370559,-75.63728169,0.09,0.0,0.0,0.0,False,False,False,True
327,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.2069432,-75.5662369,0.09,0.0,0.0,0.0,True,True,True,True
328,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.222339,-75.622865,0.09,0.0,0.0,0.0,False,True,True,True
329,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.224952,-75.627305,0.09,0.0,0.0,0.0,False,True,True,True
330,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.22515843,-75.6258515,0.09,0.0,0.0,0.0,False,True,True,True
331,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.2498002,-75.61204148,0.09,0.0,0.0,0.0,True,True,True,True
332,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.26576689,-75.55626936,0.09,0.0,0.0,0.0,True,True,True,True
333,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.28287096,-75.60369361,0.09,0.0,0.0,0.0,True,True,True,True
334,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.285639,-75.607996,0.09,0.0,0.0,0.0,True,True,True,True
335,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.28622565,-75.53740236,0.09,0.0,0.0,0.0,True,True,True,True
336,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.29935568,-75.55520307,0.09,0.0,0.0,0.0,True,True,True,True
337,Canalizacion tuberia en zona verde,0.6,MEDELLIN,6.30149894,-75.54954632,0.09,0.0,0.0,0.0,True,True,True,True
338,Canalizacion tuberia en zona verde,0.7,BELLO,6.35723816,-75.5713688,0.105,0.0,0.0,0.0,True,True,True,False
339,Canalizacion tuberia en zona verde,0.7,ENVIGADO,6.17322482,-75.5847296,0.105,0.0,0.0,0.0,False,True,True,True
340,Canalizacion tuberia en zona verde,0.7,ITAGUI,6.19296542,-75.61148306,0.105,0.0,0.0,0.0,False,True,True,True
341,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.222502,-75.621606,0.105,0.0,0.0,0.0,False,True,True,True
342,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.224347,-75.626406,0.105,0.0,0.0,0.0,False,True,True,True
343,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.224595,-75.626155,0.105,0.0,0.0,0.0,False,True,True,True
344,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.23587022,-75.60145611,0.105,0.0,0.0,0.0,True,True,True,True
345,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.24883104,-75.60305194,0.105,0.0,0.0,0.0,True,True,True,True
346,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.28643722,-75.53851401,0.105,0.0,0.0,0.0,True,True,True,True
347,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.28726549,-75.53739602,0.105,0.0,0.0,0.0,True,True,True,True
348,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.28794944,-75.53831657,0.105,0.0,0.0,0.0,True,True,True,True
349,Canalizacion tuberia en zona verde,0.7,MEDELLIN,6.28811127,-75.53980024,0.105,0.0,0.0,0.0,True,True,True,True
350,Canalizacion tuberia en zona verde,0.8,BELLO,6.3482704,-75.56275483,0.12,0.0,0.0,0.0,True,True,True,False
351,Canalizacion tuberia en zona verde,0.8,ENVIGADO,6.16785199,-75.59095051,0.12,0.0,0.0,0.0,False,True,True,True
352,Canalizacion tuberia en zona verde,0.8,GIRARDOTA,6.3503196,-75.4573937,0.12,0.0,0.0,0.0,True,False,False,False
353,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.188112,-75.659475,0.12,0.0,0.0,0.0,False,False,False,True
354,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.2292691,-75.55831955,0.12,0.0,0.0,0.0,True,True,True,True
355,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.22947948,-75.60687572,0.12,0.0,0.0,0.0,True,True,True,True
356,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.27711606,-75.53936967,0.12,0.0,0.0,0.0,True,True,True,True
357,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.28677452,-75.53770057,0.12,0.0,0.0,0.0,True,True,True,True
358,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.28683635,-75.53773207,0.12,0.0,0.0,0.0,True,True,True,True
359,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.28727174,-75.53742806,0.12,0.0,0.0,0.0,True,True,True,True
360,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.2887095,-75.53944105,0.12,0.0,0.0,0.0,True,True,True,True
361,Canalizacion tuberia en zona verde,0.8,MEDELLIN,6.30459806,-75.55928684,0.12,0.0,0.0,0.0,True,True,True,True
362,Canalizacion tuberia en zona verde,0.9,MEDELLIN,6.19999713,-75.59315074,0.135,0.0,0.0,0.0,False,True,True,True
363,Canalizacion tuberia en zona verde,0.9,MEDELLIN,6.221904,-75.621998,0.135,0.0,0.0,0.0,False,True,True,True
364,Canalizacion tuberia en zona verde,0.9,MEDELLIN,6.28718486,-75.53738317,0.135,0.0,0.0,0.0,True,True,True,True
365,Canalizacion tuberia en zona verde,0.9,MEDELLIN,6.28770823,-75.53909896,0.135,0.0,0.0,0.0,True,True,True,True
366,Canalizacion tuberia en zona verde,1.0,BELLO,6.33936212,-75.55721591,0.15,0.0,0.0,0.0,True,True,True,False
367,Canalizacion tuberia en zona verde,1.0,BELLO,6.38103351,-75.62000158,0.15,0.0,0.0,0.0,True,True,True,False
368,Canalizacion tuberia en zona verde,1.0,CALDAS,6.05068111,-75.62457643,0.15,0.0,0.0,0.0,False,False,False,False
369,Canalizacion tuberia en zona verde,1.0,COPACABANA,6.3174755,-75.49605,0.15,0.0,0.0,0.0,True,True,True,False
370,Canalizacion tuberia en zona verde,1.0,ENVIGADO,6.14416783,-75.53212683,0.15,0.0,0.0,0.0,True,True,True,True
371,Canalizacion tuberia en zona verde,1.0,ENVIGADO,6.15452261,-75.5367653,0.15,0.0,0.0,0.0,True,True,True,True
372,Canalizacion tuberia en zona verde,1.0,ENVIGADO,6.15523507,-75.53801773,0.15,0.0,0.0,0.0,True,True,True,True
373,Canalizacion tuberia en zona verde,1.0,ENVIGADO,6.17457257,-75.57963906,0.15,0.0,0.0,0.0,False,True,True,True
374,Canalizacion tuberia en zona verde,1.0,GIRARDOTA,6.34932024,-75.45695007,0.15,0.0,0.0,0.0,True,False,False,False
375,Canalizacion tuberia en zona verde,1.0,GIRARDOTA,6.35323423,-75.45811349,0.15,0.0,0.0,0.0,True,False,False,False
376,Canalizacion tuberia en zona verde,1.0,GIRARDOTA,6.37009547,-75.44653853,0.15,0.0,0.0,0.0,False,False,False,False
377,Canalizacion tuberia en zona verde,1.0,ITAGUI,6.16889076,-75.61803029,0.15,0.0,0.0,0.0,False,True,True,True
378,Canalizacion tuberia en zona verde,1.0,ITAGUI,6.180822,-75.61277,0.15,0.0,0.0,0.0,False,True,True,True
379,Canalizacion tuberia en zona verde,1.0,ITAGUI,6.18368467,-75.59986561,0.15,0.0,0.0,0.0,False,True,True,True
380,Canalizacion tuberia en zona verde,1.0,LA ESTRELLA,6.11956762,-75.62474204,0.15,0.0,0.0,0.0,False,False,False,True
381,Canalizacion tuberia en zona verde,1.0,LA ESTRELLA,6.120455,-75.64371,0.15,0.0,0.0,0.0,False,False,False,True
382,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.175825,-75.648489,0.15,0.0,0.0,0.0,False,False,False,True
383,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.197614,-75.593836,0.15,0.0,0.0,0.0,False,True,True,True
384,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.20298668,-75.59752068,0.15,0.0,0.0,0.0,False,True,True,True
385,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.21358189,-75.59574105,0.15,0.0,0.0,0.0,True,True,True,True
386,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.222502,-75.621606,0.15,0.0,0.0,0.0,False,True,True,True
387,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.22355924,-75.58713061,0.15,0.0,0.0,0.0,True,True,True,True
388,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.224886,-75.626352,0.15,0.0,0.0,0.0,False,True,True,True
389,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.22515843,-75.6258515,0.15,0.0,0.0,0.0,False,True,True,True
390,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.225268,-75.627017,0.15,0.0,0.0,0.0,False,True,True,True
391,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.23178962,-75.54431651,0.15,0.0,0.0,0.0,True,True,True,True
392,Canalizacion tuberia en zona verde,1.0,MEDELLIN,6.232461,-75.556979,0.15,0.0,0.0,0.0,True,True,True,True
