fid,ID,DescripcionItem,CantidadItem,Municipio,Latitud (Y),Longitud (X),tierras,base,concreto,PvF
"1553","5428",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.288478,-75.5384001,0.0825,0.055,0.055,0
"1554","5429",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.2887219,-75.53899272,0.0825,0.055,0.055,0
"1555","5430",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.28888816,-75.53850534,0.0825,0.055,0.055,0
"1556","5431",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.288906,-75.539119,0.0825,0.055,0.055,0
"1557","5432",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.28913563,-75.53859139,0.0825,0.055,0.055,0
"1558","5433",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.289512,-75.539027,0.0825,0.055,0.055,0
"1559","5434",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.2897497,-75.53762803,0.0825,0.055,0.055,0
"1560","5435",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.29067274,-75.53810332,0.0825,0.055,0.055,0
"1561","5436",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.291599,-75.544299,0.0825,0.055,0.055,0
"1562","5437",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.29177616,-75.59025721,0.0825,0.055,0.055,0
"1563","5438",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.2922326,-75.55808998,0.0825,0.055,0.055,0
"1564","5439",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.30393001,-75.54706001,0.0825,0.055,0.055,0
"1565","5440",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.30674049,-75.55414427,0.0825,0.055,0.055,0
"1566","5441",Canalizacion tuberia en concreto,1.1,MEDELLIN,6.30879594,-75.5711914,0.0825,0.055,0.055,0
"1567","5447",Canalizacion tuberia en concreto,1.2,BELLO,6.31708464,-75.55882906,0.09,0.06,0.06,0
"1568","5448",Canalizacion tuberia en concreto,1.2,BELLO,6.319274,-75.549923,0.09,0.06,0.06,0
"1569","5449",Canalizacion tuberia en concreto,1.2,BELLO,6.32637181,-75.54215669,0.09,0.06,0.06,0
"1570","5450",Canalizacion tuberia en concreto,1.2,BELLO,6.33307,-75.537706,0.09,0.06,0.06,0
"1571","5451",Canalizacion tuberia en concreto,1.2,BELLO,6.33734397,-75.55037413,0.09,0.06,0.06,0
"1572","5452",Canalizacion tuberia en concreto,1.2,BELLO,6.34139902,-75.55774145,0.09,0.06,0.06,0
"1573","5453",Canalizacion tuberia en concreto,1.2,BELLO,6.34191812,-75.55749948,0.09,0.06,0.06,0
"1574","5454",Canalizacion tuberia en concreto,1.2,BELLO,6.35216654,-75.56002155,0.09,0.06,0.06,0
"1575","5469",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.20283039,-75.58333955,0.09,0.06,0.06,0
"1576","5480",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.22266688,-75.61138694,0.09,0.06,0.06,0
"1577","5482",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.22315601,-75.61150721,0.09,0.06,0.06,0
"1578","5486",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.232461,-75.556979,0.09,0.06,0.06,0
"1579","5487",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.23308635,-75.55713751,0.09,0.06,0.06,0
"1580","5489",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.23873585,-75.56204235,0.09,0.06,0.06,0
"1581","5490",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.23878466,-75.55568182,0.09,0.06,0.06,0
"1582","5491",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.24223822,-75.56095093,0.09,0.06,0.06,0
"1583","5493",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.24630058,-75.54574288,0.09,0.06,0.06,0
"1584","5494",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.24774407,-75.59261387,0.09,0.06,0.06,0
"1585","5495",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.25780165,-75.56246928,0.09,0.06,0.06,0
"1586","5496",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.265979,-75.612079,0.09,0.06,0.06,0
"1587","5497",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.26762656,-75.61278674,0.09,0.06,0.06,0
"1588","5498",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27234473,-75.59904297,0.09,0.06,0.06,0
"1589","5499",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27281852,-75.54656117,0.09,0.06,0.06,0
"1590","5500",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27326494,-75.60902126,0.09,0.06,0.06,0
"1591","5501",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27342193,-75.55076609,0.09,0.06,0.06,0
"1592","5502",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27436367,-75.61616414,0.09,0.06,0.06,0
"1593","5503",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27479733,-75.60506993,0.09,0.06,0.06,0
"1594","5504",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27514321,-75.60435772,0.09,0.06,0.06,0
"1595","5505",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27609,-75.638197,0.09,0.06,0.06,0
"1596","5506",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27776618,-75.60491145,0.09,0.06,0.06,0
"1597","5507",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.278478,-75.630689,0.09,0.06,0.06,0
"1598","5508",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.27889984,-75.55808512,0.09,0.06,0.06,0
"1599","5509",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28151386,-75.55415669,0.09,0.06,0.06,0
"1600","5510",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28299998,-75.55194003,0.09,0.06,0.06,0
"1601","5511",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28385595,-75.55175314,0.09,0.06,0.06,0
"1602","5512",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.2848587,-75.55163789,0.09,0.06,0.06,0
"1603","5513",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28669557,-75.53731018,0.09,0.06,0.06,0
"1604","5514",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28677452,-75.53770057,0.09,0.06,0.06,0
"1605","5515",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28678942,-75.53759144,0.09,0.06,0.06,0
"1606","5516",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28707237,-75.53843795,0.09,0.06,0.06,0
"1607","5517",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.287292,-75.53762,0.09,0.06,0.06,0
"1608","5518",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28734059,-75.53778052,0.09,0.06,0.06,0
"1609","5519",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28765485,-75.53813802,0.09,0.06,0.06,0
"1610","5520",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28765485,-75.53813802,0.09,0.06,0.06,0
"1611","5521",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28765504,-75.53815259,0.09,0.06,0.06,0
"1612","5522",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28770979,-75.53914484,0.09,0.06,0.06,0
"1613","5523",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28773194,-75.53883717,0.09,0.06,0.06,0
"1614","5524",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28779283,-75.5388594,0.09,0.06,0.06,0
"1615","5525",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28779885,-75.5855696,0.09,0.06,0.06,0
"1616","5526",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28791629,-75.53816288,0.09,0.06,0.06,0
"1617","5527",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28806997,-75.5382958,0.09,0.06,0.06,0
"1618","5528",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28826836,-75.53867393,0.09,0.06,0.06,0
"1619","5529",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28834666,-75.53806209,0.09,0.06,0.06,0
"1620","5530",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28834666,-75.53806209,0.09,0.06,0.06,0
"1621","5531",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.288478,-75.5384001,0.09,0.06,0.06,0
"1622","5532",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28851399,-75.53840405,0.09,0.06,0.06,0
"1623","5533",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.2888347,-75.53849746,0.09,0.06,0.06,0
"1624","5534",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.289069,-75.643565,0.09,0.06,0.06,0
"1625","5535",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.289217,-75.539011,0.09,0.06,0.06,0
"1626","5536",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.289288,-75.53854,0.09,0.06,0.06,0
"1627","5537",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28965658,-75.5391587,0.09,0.06,0.06,0
"1628","5538",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.28975998,-75.53765361,0.09,0.06,0.06,0
"1629","5539",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29035333,-75.53851148,0.09,0.06,0.06,0
"1630","5540",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29055246,-75.53814972,0.09,0.06,0.06,0
"1631","5541",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.290793,-75.53807,0.09,0.06,0.06,0
"1632","5542",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29089741,-75.53778922,0.09,0.06,0.06,0
"1633","5543",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29128,-75.59473996,0.09,0.06,0.06,0
"1634","5544",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.292789,-75.548326,0.09,0.06,0.06,0
"1635","5545",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29382225,-75.54665652,0.09,0.06,0.06,0
"1636","5546",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29504456,-75.55821665,0.09,0.06,0.06,0
"1637","5547",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29504793,-75.55687688,0.09,0.06,0.06,0
"1638","5548",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.29619274,-75.58286088,0.09,0.06,0.06,0
"1639","5549",Canalizacion tuberia en concreto,1.2,MEDELLIN,6.30380714,-75.58290515,0.09,0.06,0.06,0
"1640","5551",Canalizacion tuberia en concreto,1.3,BELLO,6.32769,-75.5437,0.0975,0.065,0.065,0
"1641","5552",Canalizacion tuberia en concreto,1.3,BELLO,6.32791358,-75.54257691,0.0975,0.065,0.065,0
"1642","5553",Canalizacion tuberia en concreto,1.3,BELLO,6.3359799,-75.55410086,0.0975,0.065,0.065,0
"1643","5554",Canalizacion tuberia en concreto,1.3,BELLO,6.33829484,-75.55943892,0.0975,0.065,0.065,0
"1644","5555",Canalizacion tuberia en concreto,1.3,BELLO,6.343878,-75.563519,0.0975,0.065,0.065,0
"1645","5556",Canalizacion tuberia en concreto,1.3,BELLO,6.3475923,-75.55642381,0.0975,0.065,0.065,0
"1646","5559",Canalizacion tuberia en concreto,1.3,COPACABANA,6.34430525,-75.51372591,0.0975,0.065,0.065,0
"1647","5590",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.22550691,-75.59724891,0.0975,0.065,0.065,0
"1648","5591",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.22615561,-75.59721828,0.0975,0.065,0.065,0
"1649","5592",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.227598,-75.605835,0.0975,0.065,0.065,0
"1650","5593",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.230941,-75.541939,0.0975,0.065,0.065,0
"1651","5594",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.23119999,-75.55533001,0.0975,0.065,0.065,0
"1652","5595",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.23411425,-75.53950638,0.0975,0.065,0.065,0
"1653","5596",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.247667,-75.563807,0.0975,0.065,0.065,0
"1654","5597",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.273053,-75.5447001,0.0975,0.065,0.065,0
"1655","5598",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.2745276,-75.60595749,0.0975,0.065,0.065,0
"1656","5599",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.274991,-75.605108,0.0975,0.065,0.065,0
"1657","5600",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.276184,-75.562011,0.0975,0.065,0.065,0
"1658","5601",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28197964,-75.55638824,0.0975,0.065,0.065,0
"1659","5602",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28606,-75.54388997,0.0975,0.065,0.065,0
"1660","5603",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28628857,-75.53736381,0.0975,0.065,0.065,0
"1661","5604",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28669747,-75.53723168,0.0975,0.065,0.065,0
"1662","5605",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28761556,-75.53986915,0.0975,0.065,0.065,0
"1663","5606",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28765485,-75.53813802,0.0975,0.065,0.065,0
"1664","5607",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28772174,-75.54030217,0.0975,0.065,0.065,0
"1665","5608",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.288019,-75.539014,0.0975,0.065,0.065,0
"1666","5609",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28815146,-75.53857531,0.0975,0.065,0.065,0
"1667","5610",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28823539,-75.53877518,0.0975,0.065,0.065,0
"1668","5611",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28842722,-75.53975384,0.0975,0.065,0.065,0
"1669","5612",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.288478,-75.5384001,0.0975,0.065,0.065,0
"1670","5613",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28882754,-75.54041496,0.0975,0.065,0.065,0
"1671","5614",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.2888347,-75.53849746,0.0975,0.065,0.065,0
"1672","5615",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.28983367,-75.54394219,0.0975,0.065,0.065,0
"1673","5616",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.29027346,-75.53953196,0.0975,0.065,0.065,0
"1674","5617",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.29135235,-75.53818536,0.0975,0.065,0.065,0
"1675","5618",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.29328893,-75.58271574,0.0975,0.065,0.065,0
"1676","5619",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.29353006,-75.54486919,0.0975,0.065,0.065,0
"1677","5620",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.29797983,-75.54170227,0.0975,0.065,0.065,0
"1678","5621",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.302828,-75.547823,0.0975,0.065,0.065,0
"1679","5622",Canalizacion tuberia en concreto,1.3,MEDELLIN,6.30355621,-75.57213517,0.0975,0.065,0.065,0
"1680","5624",Canalizacion tuberia en concreto,1.4,BELLO,6.31591403,-75.58608941,0.105,0.0699999999999999,0.0699999999999999,0
"1681","5625",Canalizacion tuberia en concreto,1.4,BELLO,6.35130321,-75.55966811,0.105,0.0699999999999999,0.0699999999999999,0
"1682","5626",Canalizacion tuberia en concreto,1.4,COPACABANA,6.346504,-75.510242,0.105,0.0699999999999999,0.0699999999999999,0
"1683","5627",Canalizacion tuberia en concreto,1.4,COPACABANA,6.36000801,-75.49086701,0.105,0.0699999999999999,0.0699999999999999,0
"1684","5630",Canalizacion tuberia en concreto,1.4,GIRARDOTA,6.35916967,-75.46121508,0.105,0.0699999999999999,0.0699999999999999,0
"1685","5650",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.22558755,-75.54218464,0.105,0.0699999999999999,0.0699999999999999,0
"1686","5651",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.228049,-75.560458,0.105,0.0699999999999999,0.0699999999999999,0
"1687","5652",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.229621,-75.532634,0.105,0.0699999999999999,0.0699999999999999,0
"1688","5653",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.23163462,-75.59333877,0.105,0.0699999999999999,0.0699999999999999,0
"1689","5654",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.23177055,-75.61359344,0.105,0.0699999999999999,0.0699999999999999,0
"1690","5655",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.23185338,-75.5376705,0.105,0.0699999999999999,0.0699999999999999,0
"1691","5656",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.233905,-75.590834,0.105,0.0699999999999999,0.0699999999999999,0
"1692","5657",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.23490553,-75.56123106,0.105,0.0699999999999999,0.0699999999999999,0
"1693","5658",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.236058,-75.53038432,0.105,0.0699999999999999,0.0699999999999999,0
"1694","5659",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.23609702,-75.56110877,0.105,0.0699999999999999,0.0699999999999999,0
"1695","5660",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.24074607,-75.54343865,0.105,0.0699999999999999,0.0699999999999999,0
"1696","5661",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.2413602,-75.56198175,0.105,0.0699999999999999,0.0699999999999999,0
"1697","5662",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.244236,-75.618608,0.105,0.0699999999999999,0.0699999999999999,0
"1698","5663",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.24497919,-75.56580832,0.105,0.0699999999999999,0.0699999999999999,0
"1699","5664",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.245187,-75.545192,0.105,0.0699999999999999,0.0699999999999999,0
"1700","5665",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.25036241,-75.62889275,0.105,0.0699999999999999,0.0699999999999999,0
"1701","5666",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.251461,-75.545917,0.105,0.0699999999999999,0.0699999999999999,0
"1702","5667",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.25149103,-75.54592643,0.105,0.0699999999999999,0.0699999999999999,0
"1703","5668",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.25216396,-75.54734363,0.105,0.0699999999999999,0.0699999999999999,0
"1704","5669",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.25388638,-75.62620211,0.105,0.0699999999999999,0.0699999999999999,0
"1705","5670",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.26192488,-75.6192123,0.105,0.0699999999999999,0.0699999999999999,0
"1706","5671",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.26667969,-75.61335777,0.105,0.0699999999999999,0.0699999999999999,0
"1707","5672",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.2684632,-75.54870884,0.105,0.0699999999999999,0.0699999999999999,0
"1708","5673",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.27323637,-75.61028481,0.105,0.0699999999999999,0.0699999999999999,0
"1709","5674",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.273455,-75.546743,0.105,0.0699999999999999,0.0699999999999999,0
"1710","5675",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.27491899,-75.56459158,0.105,0.0699999999999999,0.0699999999999999,0
"1711","5676",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.28079881,-75.55011606,0.105,0.0699999999999999,0.0699999999999999,0
"1712","5677",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.282297,-75.604605,0.105,0.0699999999999999,0.0699999999999999,0
"1713","5678",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.28297001,-75.53974001,0.105,0.0699999999999999,0.0699999999999999,0
"1714","5679",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.284423,-75.594753,0.105,0.0699999999999999,0.0699999999999999,0
"1715","5680",Canalizacion tuberia en concreto,1.4,MEDELLIN,6.28617227,-75.53746034,0.105,0.0699999999999999,0.0699999999999999,0
